no,testId,topic,distIMF,distIMM,distISE,distINE,expected
1,1230301,Summer Break,0.15704734980311225,0.16679810586303834,0.14853691124270696,0.13631610452547643,A-MM
2,1230301,Self Recommnedation,0.16325698607409098,0.1814813897165814,0.15863137837726812,0.14323693312552377,A-MM
3,1230301,Social media,0.13416991620190355,0.13797441180760922,0.14007279137487064,0.12466329656407395,A-SE
4,1271724,Summer Break,0.1404317647049401,0.13646576260100274,0.13348569281298775,0.12048932245210617,A-MF
5,1271724,Self Recommnedation,0.13197745836149688,0.1456616089715101,0.12739479717855826,0.11245057031945332,A-MM
6,1271724,Social media,0.13121175417408243,0.13058471752453343,0.1282692080433156,0.11947692794318489,A-MF
7,1271740,Summer Break,0.12664346379577324,0.12803079869703074,0.12561171960107165,0.11534913853594628,A-MF
8,1271740,Self Recommnedation,0.0,0.0,0.0001143074500135825,0.036069814304853766,A-NE
9,1271740,Social media,0.11569177805845782,0.11783734620221306,0.12116191376143103,0.11786230790620575,A-MF
10,1287344,Summer Break,0.17537105977356543,0.17626603133928273,0.17600431587429102,0.15484661942868436,A-SE
11,1287344,Self Recommnedation,0.18996468097731053,0.20139932245861714,0.180657312731708,0.16236632232588366,A-MM
12,1287344,Social media,0.17376728209635178,0.17782663363188403,0.17860684864586662,0.15970689692816542,A-SE
13,1287452,Summer Break,0.08468037408786143,0.08790682300356752,0.07560411737076238,0.0650372307958939,A-MM
14,1287452,Self Recommnedation,0.12267396164201369,0.12561564362330102,0.11672230403350889,0.10018911363844832,A-SE
15,1287452,Social media,0.11654782740009953,0.10760092852764361,0.10431329572972858,0.0934017106154569,A-MF
16,1287544,Summer Break,0.1313172852330932,0.13242747571998226,0.11405584721185798,0.09934712903752421,A-MM
17,1287544,Self Recommnedation,0.13269878413064068,0.12629545750087043,0.110506588247476,0.09719601470297003,A-MF
18,1287544,Social media,0.11035948424744998,0.1201756100534779,0.10166469656218277,0.0941998342224406,A-MM
19,1314394,Summer Break,0.16367909198138378,0.17302186990229612,0.16138254646324912,0.1455019224453014,A-MM
20,1314394,Self Recommnedation,0.19657453416332688,0.21730730416557156,0.19914802561854128,0.18397395250533966,A-MM
21,1314394,Social media,0.1449583596757255,0.16918154798256174,0.14364457999247465,0.13549816518449745,A-MM
22,1340539,Summer Break,0.14984717792672125,0.1413263120096647,0.13142915884772474,0.11861877531879174,A-MF
23,1340539,Self Recommnedation,0.12943430701051017,0.13585644116089274,0.1157014307973531,0.09937752881351257,A-MM
24,1340539,Social media,0.09970935942210932,0.1034919521451449,0.09565166309027318,0.08356274245180864,A-SE
25,1342347,Summer Break,0.05498997469761788,0.05639986219876613,0.05302920245580377,0.054397342538159095,A-NE
26,1342347,Self Recommnedation,0.06274860566052488,0.0657467986173919,0.06401762329567626,0.07250116673361975,A-NE
27,1342347,Social media,0.0837709733050617,0.08322586115977693,0.08397149160306977,0.07371051132685591,A-SE
28,1342387,Summer Break,0.12482547316371977,0.13365569692219217,0.12405659267611828,0.11489620146498385,A-MM
29,1344542,Summer Break,0.10291678344438329,0.10760885272092621,0.10739508918283702,0.10040797668272533,A-SE
30,1344542,Self Recommnedation,0.09304314815210168,0.09943522326697626,0.09804055292719377,0.10590832940731473,A-NE
31,1344542,Social media,0.08793749524700173,0.09062067952714056,0.092463461410699,0.0970933532918054,A-NE
32,1345634,Summer Break,0.07505587922389723,0.0751645184149803,0.07290414133961444,0.061245365034452943,A-SE
33,1345634,Self Recommnedation,0.07060738366673432,0.08043836430747879,0.07391607882614978,0.07392027187769613,A-NE
34,1345634,Social media,0.07532096602802266,0.08018427377613645,0.076339862319728,0.07819597382376488,A-NE
35,1345638,Summer Break,0.08290430099697028,0.08646967716355061,0.08160569946424008,0.08008715541612799,A-NE
36,1345638,Self Recommnedation,0.03567448217474337,0.04096200905663197,0.04146687604461233,0.0450773352249534,A-NE
37,1345638,Social media,0.0323940232582228,0.039679990529580184,0.03434324119380194,0.038038623219249584,A-NE
38,1345710,Summer Break,0.09146621394087419,0.10289547918344677,0.09418297496986841,0.08621345596550517,A-MM
39,1345710,Self Recommnedation,0.07171988180326057,0.0860407256961391,0.0761852573241357,0.07260240207342855,A-MM
40,1345710,Social media,0.09109396846355611,0.10490276069089,0.09738777241303698,0.09823066514282433,A-MM
41,1347203,Summer Break,0.1590208796429578,0.15780126283768003,0.15114619065722593,0.1340273201715031,A-MF
42,1347203,Self Recommnedation,0.14089135885016968,0.14301153414987447,0.1309468092813736,0.11511390526862172,A-MF
43,1347203,Social media,0.15535463766995364,0.159971717354535,0.15409364141716567,0.1430523201036998,A-MF
44,1353768,Summer Break,0.09639430226591135,0.09945931741536453,0.10382888416434279,0.09296381674714978,A-SE
45,1353768,Self Recommnedation,0.0977892776077974,0.10914716157318277,0.10659049912511671,0.09994556525311671,A-SE
46,1353768,Social media,0.11523311203780481,0.12656206324023703,0.13056510079767703,0.14027982731088817,A-NE
47,1356045,Summer Break,0.16839836237500616,0.1749116816605697,0.18180435843048762,0.16552589554794556,A-SE
48,1356045,Self Recommnedation,0.1570027875450185,0.17081842736902977,0.15815223794012895,0.15234625009293695,A-NE
49,1356045,Social media,0.1321934655701023,0.14789769245572454,0.13728973890080123,0.14076466833847073,A-NE
50,1359190,Summer Break,0.0814570930646469,0.07769126109449692,0.0752319112464295,0.061582548026724714,A-SE
51,1359190,Self Recommnedation,0.09767935311849486,0.09989647967728507,0.08657316182523728,0.07112455708618469,A-SE
52,1359190,Social media,0.04018716320589159,0.041563918727754424,0.03587628708170305,0.03529492671969588,A-NE
