no,username,testId,topic,Summer Break,Self Recommnedation,Social media,LANGUAGE ARTS,EDUCATION,ENVIRONMENT,POP_CULTURE,HEALTH
337,E2147940,1433859,Summer Break,0.2131291964,0.1038247618,0.1033448211,0.1070977344,0.09374226321,0.09135244453,0.06728474625,0.0519811599
338,E2147940,1433859,Self Recommnedation,0.07201745917,0.1767984218,0.06744727652,0.05402981958,0.05619617547,0.05375933041,0.0370378939,0.03093069028
339,E2147940,1433859,Social media,0.0528950527,0.05419263112,0.1335920805,0.05653567871,0.05851651168,0.05670927809,0.04807938093,0.03669551827
340,E2161625,1447077,Summer Break,0.2049465834,0.1171024367,0.1100067201,0.1108446172,0.1121934412,0.1137601803,0.06818980561,0.0537291258
341,E2161625,1447077,Self Recommnedation,0.07588693518,0.1820638224,0.06677856273,0.06655061374,0.06227054802,0.06670926477,0.03595219663,0.03209063825
342,E2161625,1447077,Social media,0.08816424537,0.08424170917,0.1887009426,0.0900358473,0.07596851744,0.08212350469,0.0549694719,0.04789712624
343,E2163540,1448989,Summer Break,0.1969765094,0.1317798778,0.1464077516,0.1360631647,0.1342651048,0.1285749129,0.09707552255,0.08302476968
344,E2163540,1448989,Self Recommnedation,0.1253325616,0.2395375108,0.1121667943,0.1110035144,0.1205429535,0.1119938328,0.06917337103,0.05958256375
345,E2163540,1448989,Social media,0.09874835477,0.1034197239,0.1926449472,0.1256255507,0.1108694244,0.109698565,0.07468232943,0.06159496727
346,E2203939,1488442,Summer Break,0.1608587245,0.09923882275,0.08261645423,0.07187522743,0.07071185439,0.0639451246,0.04581759792,0.03715512584
347,E2203939,1488442,Self Recommnedation,0.1238077736,0.2201112497,0.08058945392,0.07148326008,0.07360554079,0.0602960792,0.04356643014,0.04009647359
348,E2203939,1488442,Social media,0.08612463648,0.07664935749,0.1850999379,0.07183654848,0.06635981118,0.07123187888,0.04867333013,0.04066306819
349,E2225199,1508675,Summer Break,0.1969392808,0.1104754068,0.1181169377,0.1198982414,0.113441602,0.1202269831,0.08517720688,0.08119914071
350,E2225199,1508675,Self Recommnedation,0.1315636967,0.2325412605,0.120702764,0.1210647802,0.1202100745,0.127953261,0.07639046418,0.05938580494
351,E2225199,1508675,Social media,0.1066055637,0.09884265075,0.1567989554,0.106877506,0.1081550857,0.1032499289,0.07483078303,0.06583148705
352,E2263085,1544802,Summer Break,0.1832323163,0.09459656389,0.08173526843,0.06394096447,0.06755980167,0.0650829207,0.04601779371,0.03767428188
353,E2263085,1544802,Self Recommnedation,0.1188114043,0.2092607159,0.08408624939,0.06806078152,0.07911661256,0.07105863992,0.04722058491,0.04916128257
354,E2263085,1544802,Social media,0.06574225294,0.06728416853,0.1219184148,0.0638909433,0.0496183904,0.04612765371,0.03848306683,0.03298854344
355,E2269246,1550635,Summer Break,0.167358914,0.1040626723,0.1223122278,0.101409323,0.08386007802,0.09288934883,0.06337187215,0.05708859386
356,E2269246,1550635,Self Recommnedation,0.1408229396,0.2395860168,0.1271591886,0.1152825556,0.1148657588,0.1162527651,0.07675790379,0.06014528552
357,E2269246,1550635,Social media,0.1138916193,0.09670858092,0.201768259,0.1057372901,0.09464508208,0.08851725198,0.06992172308,0.05037248618
358,E2276661,1557815,Summer Break,0.2195926656,0.1353141437,0.1367053362,0.1327768832,0.1274917889,0.1205719288,0.09611340262,0.1000114182
359,E2276661,1557815,Self Recommnedation,0.1201917746,0.1607778381,0.1191760075,0.1391444726,0.1122729489,0.1174361397,0.07667363925,0.06819926085
360,E2276661,1557815,Social media,0.1420020043,0.1225121779,0.2417451864,0.1305969507,0.1176353939,0.120353765,0.08926479751,0.07972244616
361,E2289158,1569402,Summer Break,0.1886895609,0.1033719049,0.1126511878,0.09526437291,0.1006650677,0.09967294287,0.07382469228,0.06037788259
362,E2289158,1569402,Self Recommnedation,0.1438876846,0.2128575485,0.09832177564,0.08542674759,0.08112857083,0.07470846159,0.05539218823,0.04844632929
363,E2289158,1569402,Social media,0.09858690727,0.09814999689,0.1628791863,0.0982633127,0.1038783546,0.1035479932,0.07313631898,0.05348713997
364,E2298310,1578304,Summer Break,0.1366375453,0.05376077367,0.06510615143,0.05994954078,0.05659677905,0.05173277235,0.04867043351,0.03730396673
365,E2298310,1578304,Self Recommnedation,0.05501454116,0.1272844787,0.06563309701,0.05484661226,0.05372315749,0.05697137152,0.03630435718,0.03929247628
366,E2298310,1578304,Social media,0.05864480267,0.06033921467,0.1128305039,0.06771174987,0.06372569651,0.06091679869,0.04531295053,0.05686198943
367,E2350311,1628654,Summer Break,0.2127506345,0.125051787,0.1146459259,0.1111180188,0.1019396755,0.1064789087,0.07675508197,0.07727656581
368,E2350311,1628654,Self Recommnedation,0.135706028,0.2053232311,0.1131158642,0.1141798829,0.1071797862,0.1007229815,0.07225650551,0.06976012117
369,E2350311,1628654,Social media,0.09566495073,0.08802748899,0.1589302225,0.09569436867,0.08838420509,0.08345463198,0.06619080104,0.06509736014
370,E2398203,1674434,Summer Break,0.08572175966,0.05108061465,0.03957117188,0.03272271259,0.03375609976,0.03440469935,0.02299429864,0.02183537764
371,E2398203,1674434,Self Recommnedation,0.09384716724,0.1798956132,0.08039891352,0.07640293447,0.0718539303,0.06269148095,0.04500245033,0.03674477506
372,E2398203,1674434,Social media,0.07467522318,0.06117121684,0.09961170788,0.07234423428,0.06077014429,0.05384190957,0.04209910922,0.03211366673
373,E2581432,1816840,Summer Break,0.1420798076,0.08983150906,0.08083798752,0.07376247592,0.06890261308,0.06937837004,0.05635731487,0.05889952662
374,E2581432,1816840,Self Recommnedation,0.09905548166,0.178940783,0.09246959386,0.07632539883,0.08221008017,0.07659928756,0.04790450654,0.06124384439
375,E2581432,1816840,Social media,0.07913239062,0.07428923225,0.1374543601,0.07848584015,0.07472925038,0.07194513556,0.06449594568,0.05117412058
376,E2612770,1847071,Summer Break,0.2014564878,0.1066830122,0.1165876035,0.1113977772,0.1114052698,0.1041544385,0.08985827041,0.08563171172
377,E2612770,1847071,Self Recommnedation,0.1164941636,0.2391435524,0.1088423414,0.1016366884,0.1080008652,0.102125012,0.07313159636,0.06689554763
378,E2612770,1847071,Social media,0.0847622514,0.07505343969,0.131600266,0.08237491475,0.07541606077,0.07195652754,0.05434306544,0.05193204003
379,E2666942,1894712,Summer Break,0.1290217747,0.07719877168,0.07301578435,0.06867310963,0.07086475184,0.0645179671,0.04769449349,0.04529552601
380,E2666942,1894712,Self Recommnedation,0.1086481235,0.2242281609,0.1008259282,0.09137616137,0.09533600002,0.09102959717,0.06031333651,0.05317123775
381,E2666942,1894712,Social media,0.08975377083,0.08571318183,0.1786674274,0.1192075776,0.09824713392,0.0858924219,0.07321032294,0.06502820363
382,E2693017,1916477,Summer Break,0.1671746097,0.08426907645,0.086465943,0.09179125134,0.08562893033,0.07835321039,0.06256508165,0.04451441128
383,E2693017,1916477,Self Recommnedation,0.08937083796,0.1719985357,0.07724104788,0.07112126748,0.07741077931,0.07134739748,0.04218341264,0.03992027486
384,E2693017,1916477,Social media,0.08833745094,0.0723532252,0.1258319585,0.09763521093,0.0771593856,0.06514873786,0.05569265142,0.05024690801
385,E2739995,1955021,Summer Break,0.08008391368,0.06686616077,0.0654523715,0.07944047301,0.06311213799,0.06163421384,0.04086028218,0.04440934608
386,E2739995,1955021,Self Recommnedation,0.06905363951,0.08203112867,0.07061364987,0.08360872922,0.0638120571,0.05561451654,0.04604142992,0.04972716291
387,E2739995,1955021,Social media,0.0640268219,0.06616518446,0.1044666859,0.06848843728,0.05929796118,0.05581824563,0.04533238407,0.04691102272
388,E2766328,1977014,Social media,0.08024501039,0.07584667015,0.1314484935,0.07540025279,0.06893825318,0.07548681358,0.04747130491,0.03944298286
389,E2766328,1977014,Summer Break,0.1579436787,0.1016887859,0.09532674678,0.09016657606,0.08650021719,0.08394681208,0.05461035119,0.04908027723
390,E2766328,1977014,Self Recommnedation,0.09552209732,0.1708760441,0.0835983205,0.08609402157,0.07724660397,0.07325584283,0.04592036856,0.04218311479
391,E2796664,2003653,Summer Break,0.2060518674,0.1377639835,0.1264781607,0.1308406114,0.1338553575,0.1243529476,0.1077181234,0.09182094441
392,E2796664,2003653,Self Recommnedation,0.1500271019,0.2091203987,0.1375606127,0.1324438421,0.1354569281,0.1768470284,0.0878288701,0.07641701115
393,E2796664,2003653,Social media,0.1020328527,0.09812250548,0.1981407235,0.1162177326,0.1060535979,0.1256956497,0.08233702896,0.070411641
394,F2050173,1341461,Summer Break,0.1393081627,0.09980166425,0.1120966562,0.1111641889,0.1046244336,0.09549540747,0.07713201854,0.07031301009
395,F2050173,1341461,Self Recommnedation,0.0827382812,0.1675502142,0.09036142653,0.08585895785,0.09059413322,0.07829858998,0.05767213281,0.04532395733
396,F2050173,1341461,Social media,0.06843584893,0.0686812478,0.1351152367,0.08231246341,0.07551565276,0.07011012407,0.05648679704,0.0464873062
397,F2090755,1379165,Summer Break,0.1738595413,0.09096553262,0.08493093468,0.07225701342,0.08138272141,0.07532434262,0.05668263581,0.04951897654
398,F2090755,1379165,Self Recommnedation,0.1151404013,0.2424909004,0.09985418611,0.09447538025,0.0889075272,0.08597743611,0.05156122035,0.04590230113
399,F2090755,1379165,Social media,0.07417112662,0.07622663767,0.1513536782,0.08233839635,0.06594006117,0.06101623918,0.0573963325,0.03729128909
400,F2106030,1393668,Summer Break,0.2182321321,0.1370268383,0.1388835151,0.1317065687,0.12451573,0.1201250223,0.09338374518,0.09412919897
401,F2106030,1393668,Self Recommnedation,0.1556466998,0.26362096,0.1257878008,0.1190556739,0.1156290773,0.1103613116,0.07253950329,0.06880428367
402,F2106030,1393668,Social media,0.1244062472,0.1171379627,0.208467566,0.1349523245,0.1288212782,0.1103321977,0.09538306,0.08201149078
403,F2106428,1394005,Summer Break,0.1865081448,0.1142215436,0.1261570384,0.1218622497,0.1145522873,0.1075662799,0.08532508682,0.07890952085
404,F2106428,1394005,Self Recommnedation,0.1419185832,0.2140088888,0.1432670842,0.1454952832,0.1498356801,0.136409627,0.09817400798,0.09218595879
405,F2106428,1394005,Social media,0.1163678272,0.1107771402,0.1933305625,0.1365754788,0.1294603126,0.1212042214,0.09224571693,0.09083703563
406,F2117497,1404465,Summer Break,0.29062219,0.1782037893,0.150240051,0.1296929542,0.1282289452,0.1303913988,0.09185519489,0.0756629195
407,F2117497,1404465,Self Recommnedation,0.1855254318,0.3165914569,0.1599324021,0.1336153969,0.1680753607,0.1546081599,0.09847993835,0.0685655787
408,F2117497,1404465,Social media,0.1073344758,0.09744211287,0.1662312154,0.09711539395,0.1129621615,0.1049728585,0.07795287584,0.04744548161
409,F2147856,1433775,Summer Break,0.2388145853,0.1538226761,0.1349065883,0.1314397676,0.1196356387,0.1177575331,0.09608136972,0.08194984054
410,F2147856,1433775,Self Recommnedation,0.1241449515,0.2086117933,0.107513241,0.1027924288,0.1168357109,0.1048720588,0.06556240046,0.05881158178
411,F2147856,1433775,Social media,0.09042403309,0.08364236486,0.1395516697,0.0773375399,0.1083755686,0.09307500072,0.05509556741,0.0469556562
412,F2162586,1448032,Summer Break,0.1673465867,0.1004596835,0.101040477,0.09875916866,0.09824876285,0.09580539308,0.07435118209,0.0612978305
413,F2162586,1448032,Self Recommnedation,0.1141584022,0.1728320644,0.09052528745,0.09855330917,0.09693211157,0.0960865072,0.06433557648,0.05910313144
414,F2162586,1448032,Social media,0.1067290257,0.08800750322,0.1877608839,0.1016348928,0.08927152832,0.08746584227,0.06881622333,0.06751817024
415,F2186799,1471815,Summer Break,0.2797528769,0.1639103437,0.1521885173,0.1553597405,0.1337854569,0.1276893656,0.1045945601,0.08778058073
416,F2186799,1471815,Self Recommnedation,0.1757724013,0.2873560972,0.146787077,0.1504648284,0.130317787,0.1177637414,0.09028410951,0.07986499699
417,F2186799,1471815,Social media,0.125419193,0.1227764394,0.1730153685,0.1166872172,0.09811120946,0.09456665488,0.07937422259,0.06076755656
418,F2200828,1485492,Summer Break,0.2186142883,0.1146816915,0.1022551266,0.101610098,0.09847206177,0.09562150663,0.07058252069,0.06248236541
419,F2200828,1485492,Self Recommnedation,0.1253157575,0.2714028811,0.12303959,0.1211535884,0.1260463254,0.1213231599,0.08267676066,0.06714011392
420,F2200828,1485492,Social media,0.119823172,0.113217764,0.1763270082,0.1082827886,0.1044976962,0.1142115852,0.074590196,0.06043929648
421,F2216877,1500900,Summer Break,0.2086105137,0.1194412722,0.1178766691,0.1293520333,0.106942677,0.1038054839,0.08379070644,0.07301258912
422,F2216877,1500900,Self Recommnedation,0.1344004283,0.2577060634,0.1296165579,0.1201162676,0.1306707001,0.1306745372,0.07481217326,0.07276173741
423,F2216877,1500900,Social media,0.1182385453,0.1123243818,0.2290520626,0.1190319539,0.110136774,0.109197224,0.08873131557,0.08062099226
424,F2261364,1543160,Summer Break,0.09066177027,0.05778046876,0.04712186767,0.04189094363,0.04026527005,0.03563460832,0.02572451095,0.02797507391
425,F2261364,1543160,Self Recommnedation,0.1341834062,0.1498288652,0.08143142663,0.06192144517,0.06485972307,0.05377792442,0.03978325379,0.04124077563
426,F2261364,1543160,Social media,0.08483524689,0.08729790647,0.1198937572,0.08859268984,0.109083982,0.09733074636,0.06547688697,0.05143429941
427,F2289261,1569505,Summer Break,0.1678366556,0.09488812154,0.08871650813,0.08550841316,0.07994288727,0.07236236923,0.05504193936,0.04978026379
428,F2289261,1569505,Self Recommnedation,0.1233004202,0.2628766861,0.1176324693,0.1221670529,0.1119797186,0.1098103605,0.07034118468,0.05986460116
429,F2289261,1569505,Social media,0.08512103693,0.08056885004,0.1737850415,0.08110770031,0.07385940645,0.07078809419,0.05382821037,0.04899523223
430,F2309395,1588972,Self Recommnedation,0.1319533579,0.1824934128,0.132264987,0.1270313979,0.1206448457,0.1113717791,0.08275627954,0.07247023816
431,F2309395,1588972,Social media,0.1403783502,0.1298433187,0.21796446,0.147299046,0.1337095015,0.1282247025,0.1021299566,0.08632136591
432,F2309395,1588972,Summer Break,0.2495381022,0.1586826376,0.1338601749,0.1238752256,0.137183163,0.1371985924,0.09156115822,0.07788756442
433,F2358180,1636151,Summer Break,0.1933366247,0.1178797666,0.1053529576,0.09277919234,0.09705210915,0.08820337667,0.06571416733,0.07707690999
434,F2358180,1636151,Self Recommnedation,0.1015767513,0.1923866316,0.08618605452,0.0885234794,0.07826517419,0.07577745437,0.05453649529,0.04288238545
435,F2358180,1636151,Social media,0.1213335395,0.1074572104,0.1849822571,0.1128569321,0.08833149907,0.0858886502,0.06743849995,0.05728110249
436,F2396716,1673203,Summer Break,0.1864027631,0.09523689344,0.06795504996,0.06178646889,0.07034628598,0.07352091055,0.04354406764,0.0369200567
437,F2396716,1673203,Self Recommnedation,0.0953350761,0.1899804202,0.06545777261,0.05852090872,0.0695958398,0.06125055237,0.03849257755,0.02939327095
438,F2396716,1673203,Social media,0.1189025633,0.09736636709,0.2231693176,0.08794735174,0.08433953912,0.1003261486,0.06286834432,0.05446222375
439,F2441958,1720265,Self Recommnedation,0.08561761312,0.1311238267,0.07715093467,0.08106587936,0.07131003947,0.06046689311,0.04559322696,0.03901668758
440,F2441958,1720265,Social media,0.07476717202,0.06373460584,0.1310319911,0.09106934204,0.07263793146,0.06484377021,0.05442758839,0.04840298807
441,F2441958,1720265,Summer Break,0.1614875734,0.09969617657,0.0915935589,0.07778178227,0.06957879034,0.06893074114,0.05018474244,0.03930067023
442,F2497270,1747919,Summer Break,0.2014483171,0.1320544521,0.1283157127,0.120324898,0.1247067563,0.1103756226,0.08521447091,0.07721207655
443,F2497270,1747919,Self Recommnedation,0.1358679168,0.2299032506,0.1255028221,0.1235019309,0.1292024448,0.1130082254,0.07749499618,0.0741125775
444,F2497270,1747919,Social media,0.1203211293,0.1126577648,0.20903993,0.1392747319,0.12298078,0.1189966591,0.1035493135,0.08841761576
445,F2534823,1780311,Summer Break,0.1818951585,0.1185155032,0.1213584512,0.1226871235,0.111690049,0.1038115347,0.08382081344,0.0817880133
446,F2534823,1780311,Self Recommnedation,0.1303523454,0.2100237475,0.1417069936,0.1549148632,0.1311385729,0.1361402655,0.08795930891,0.08317491994
447,F2534823,1780311,Social media,0.1241496428,0.1205014663,0.2436147331,0.1537182986,0.1327691182,0.1393215479,0.09618451309,0.08376469512
448,F2582339,1817741,Summer Break,0.1117608674,0.05932089395,0.06209107708,0.06597317876,0.05526375946,0.04782053835,0.04029199859,0.03970789624
449,F2582339,1817741,Self Recommnedation,0.0471545367,0.09278819159,0.0483288729,0.05624489499,0.04429390989,0.03562589622,0.02866144296,0.03620352898
450,F2582339,1817741,Social media,0.0448339265,0.04694109659,0.1043494285,0.04728583888,0.0490088379,0.04217901789,0.03946684818,0.04418637044
451,F2607388,1841699,Self Recommnedation,0.1009235047,0.1558842617,0.05729821308,0.05125414034,0.05482599044,0.04131215254,0.03575370112,0.03095654813
452,F2607388,1841699,Social media,0.05716593576,0.06076934091,0.1247939262,0.08020619757,0.06080788563,0.05956182756,0.04306134832,0.0348815986
453,F2607388,1841699,Summer Break,0.1258226204,0.05673376127,0.05462259627,0.0506617349,0.04640114024,0.04894143781,0.0423874212,0.03864078343
454,F2608866,1843175,Summer Break,0.0003773170596,0,0,0,0,0,0,0
455,F2608866,1843175,Self Recommnedation,0,0.0003825600391,0,0,0,0,0,0
456,F2608866,1843175,Social media,0,0,0.0004693439922,0,0,0,0,0
457,F2676389,1902904,Summer Break,0.2411345467,0.1439576107,0.134087757,0.1220751852,0.1187046023,0.1175663802,0.08313887523,0.0738291154
458,F2676389,1902904,Self Recommnedation,0.1671012714,0.2404428993,0.127563282,0.1213312854,0.1171833096,0.1143278656,0.07774344427,0.06830002907
459,F2676389,1902904,Social media,0.1596923577,0.1297373502,0.2369052178,0.1376785314,0.1206053409,0.1296840211,0.09468283203,0.07486168493
460,F2686957,1911312,Social media,0.1021128392,0.07586934899,0.1619647576,0.07814390759,0.07222953693,0.06722795402,0.05851632522,0.04603402861
461,F2686957,1911312,Summer Break,0.2451562402,0.1360256145,0.1303797748,0.1062056606,0.113744941,0.1090996162,0.07753458273,0.07532588327
462,F2686957,1911312,Self Recommnedation,0.1226511238,0.2382067532,0.1186300615,0.09994369431,0.09594551966,0.1038238512,0.06036213355,0.0560580912
463,F2739627,1954801,Summer Break,0.1854125205,0.09732405051,0.08695176773,0.07039753388,0.07406397721,0.07710913061,0.05861167863,0.05432006926
464,F2739627,1954801,Self Recommnedation,0.07809570906,0.167923494,0.07048950838,0.06633241778,0.07024521262,0.05728025161,0.04179284373,0.03574357247
465,F2739627,1954801,Social media,0.07491515589,0.06462974603,0.1524784251,0.08907134812,0.07127324122,0.05840530476,0.05513891303,0.04826006136
466,F2762150,1973496,Summer Break,0.1510821657,0.08086617946,0.08015244673,0.08202610093,0.07126925538,0.06599749614,0.0605524983,0.06252652724
467,F2762150,1973496,Self Recommnedation,0.09188619962,0.135072793,0.09362788888,0.08977004036,0.0844710746,0.08047252496,0.05525936165,0.04554376455
468,F2762150,1973496,Social media,0.07109045024,0.06727882408,0.1476841943,0.07355086245,0.06397747589,0.06016862037,0.04933563884,0.04214447829
469,F2766468,1977154,Summer Break,0.1596663677,0.1057216744,0.09566271601,0.08702706728,0.08123392852,0.07461076235,0.05918488227,0.05375165175
470,F2766468,1977154,Self Recommnedation,0.1182769404,0.2252336862,0.08657030035,0.08129926429,0.07964400141,0.07278828757,0.05002239192,0.05145681823
471,F2766468,1977154,Social media,0.06747261235,0.06216398997,0.1600357172,0.06780918833,0.05997349651,0.05359427016,0.04858975391,0.04012400543
472,G1975839,1278399,Summer Break,0.06615474335,0.07441981015,0.0663219098,0.06937361526,0.05115932607,0.04529192559,0.04914191505,0.0416396583
473,G1975839,1278399,Self Recommnedation,0.04632054192,0.06711434993,0.05064674367,0.03935989927,0.04825869531,0.04591758315,0.0315506111,0.0204118639
474,G1975839,1278399,Social media,0.1462297951,0.1993355499,0.2626647418,0.2654761562,0.2196859676,0.2278791186,0.1563066432,0.1781563561
475,G2019974,1314450,Summer Break,0.1953971471,0.07637116927,0.06933816525,0.06070817634,0.05772386587,0.05991034963,0.04374125801,0.04065277099
476,G2019974,1314450,Self Recommnedation,0.1007939064,0.2165106751,0.08194962627,0.07924408246,0.08689618609,0.08225110556,0.05395730231,0.04331446354
477,G2019974,1314450,Social media,0.07147696423,0.08146817266,0.1342859412,0.08726236081,0.08045575192,0.07112629316,0.0631658849,0.04646246358
478,G2089057,1377621,Summer Break,0.2254876552,0.1024794946,0.1089250982,0.1036118697,0.09202749414,0.09798227445,0.07381683478,0.05919330671
479,G2089057,1377621,Self Recommnedation,0.114414806,0.2203186888,0.09611576813,0.09218754249,0.08818575323,0.09080371655,0.05643575622,0.0508112833
480,G2089057,1377621,Social media,0.09995363069,0.0780559014,0.2065213424,0.08024911674,0.06714550686,0.07402614625,0.04962838376,0.04093843105
481,G2089342,1377902,Summer Break,0.1760340114,0.1025119964,0.08969793493,0.07575593221,0.07062585939,0.06613128563,0.04853219692,0.04387678576
482,G2089342,1377902,Self Recommnedation,0.1353825512,0.2250124511,0.09301957067,0.09404707772,0.08032415184,0.06550688211,0.04819419034,0.04991880955
483,G2089342,1377902,Social media,0.08735036518,0.08256103017,0.1503072323,0.08908690111,0.07812969386,0.06834151794,0.05489294572,0.04405657028
484,G2090367,1378777,Summer Break,0.2345331942,0.1458625487,0.1196435259,0.107145918,0.1107849157,0.1138235558,0.08099248752,0.06129154027
485,G2090367,1378777,Self Recommnedation,0.138836558,0.2708019645,0.1033005129,0.08009885515,0.0850775079,0.08365511129,0.05298758036,0.04778665926
486,G2090367,1378777,Social media,0.1045665622,0.09672083007,0.1836621758,0.07854925835,0.07113205814,0.06442466579,0.04984447242,0.04795586254
487,G2096424,1384345,Summer Break,0.2444473389,0.1398354572,0.1249983758,0.105971653,0.1387759904,0.1357658693,0.09853442175,0.05579655868
488,G2096424,1384345,Self Recommnedation,0.1330705162,0.197100352,0.1288386592,0.1347702949,0.1180854908,0.1135283295,0.07878507214,0.06594793166
489,G2096424,1384345,Social media,0.1020102012,0.09393915449,0.136814821,0.08527230108,0.0994694308,0.1024046582,0.07121718809,0.0437833492
490,G2097284,1385199,Summer Break,0.0003368369531,0.0003415174445,0.0004189908626,0,0,0,0,0
491,G2097284,1385199,Self Recommnedation,0.0003368369531,0.0003415174445,0.0004189908626,0,0,0,0,0
492,G2097284,1385199,Social media,0.0003368369531,0.0003415174445,0.0004189908626,0,0,0,0,0
493,G2126521,1413295,Summer Break,0.1702350418,0.08982697439,0.08376760038,0.07532101954,0.07525670729,0.07613509869,0.05696230291,0.04957961614
494,G2126521,1413295,Self Recommnedation,0.1214788786,0.1994658959,0.09728012869,0.09726074027,0.08615248218,0.07825250306,0.06112530547,0.04927918781
495,G2126521,1413295,Social media,0.09573549974,0.09042075436,0.2160998481,0.1017579377,0.08409263813,0.09050834371,0.07456042614,0.05101158477
496,G2166059,1451494,Summer Break,0.1674190758,0.07045588969,0.07922432772,0.08328661952,0.06420136642,0.06850922127,0.05149909216,0.03853072487
497,G2166059,1451494,Self Recommnedation,0.09383048694,0.1313128693,0.07026058749,0.07389796966,0.08185048225,0.07458449368,0.05149724915,0.04191215066
498,G2166059,1451494,Social media,0.09883064424,0.07613690348,0.1462425592,0.07370230528,0.06371444866,0.06399677766,0.05262823961,0.03605189191
499,G2186886,1471906,Summer Break,0.2178959402,0.1227822154,0.1136120807,0.1032840815,0.09146374378,0.09557808714,0.07272759855,0.06264792412
500,G2186886,1471906,Self Recommnedation,0.1094354768,0.1855140262,0.1035941119,0.1080053965,0.09412569335,0.08736306573,0.06137380823,0.0592786112
501,G2186886,1471906,Social media,0.114464505,0.1063637998,0.1820231246,0.1226259721,0.1054789166,0.1052837536,0.07030458327,0.07580210395
502,G2191080,1476007,Summer Break,0.1661755769,0.09025103922,0.08322358037,0.08013464516,0.07382145291,0.07773873717,0.06163565342,0.05473368889
503,G2191080,1476007,Self Recommnedation,0.1018015665,0.1698315147,0.09726533905,0.1002729852,0.09181909269,0.0867753689,0.06060732026,0.0517440249
504,G2191080,1476007,Social media,0.09059619989,0.07195563279,0.1169176525,0.07545652444,0.06812487025,0.07001798575,0.05102136991,0.04433616721
505,G2225799,1509208,Summer Break,0.1960744503,0.1304521815,0.1102064156,0.1102697368,0.09754141293,0.09590888796,0.06660757971,0.05142391002
506,G2225799,1509208,Self Recommnedation,0.1017688702,0.1492774356,0.08405268896,0.05606502107,0.06563346929,0.05813466961,0.04415645261,0.0321319753
507,G2225799,1509208,Social media,0.1108258692,0.08825531663,0.1513050336,0.08680199989,0.07615411728,0.07272834834,0.0548148828,0.04323684862
508,G2243859,1526770,Summer Break,0.002277061166,0.00482728577,0.005149876673,0.003805105417,0.006853753553,0.006577326551,0.009158411561,0.00239877905
509,G2243859,1526770,Self Recommnedation,0.002277061166,0.00482728577,0.005149876673,0.003805105417,0.006853753553,0.006577326551,0.009158411561,0.00239877905
510,G2243859,1526770,Social media,0.002277061166,0.00482728577,0.005149876673,0.003805105417,0.006853753553,0.006577326551,0.009158411561,0.00239877905
511,G2257098,1539275,Self Recommnedation,0.1273568246,0.2024079836,0.121975895,0.1234277388,0.1211071132,0.1089958575,0.07696521751,0.06495954608
512,G2257098,1539275,Social media,0.1017972042,0.09789343787,0.1639334331,0.1185207091,0.1219635647,0.1131061095,0.08587977241,0.05610106292
513,G2257098,1539275,Summer Break,0.2084570483,0.1304679967,0.125325068,0.1332635118,0.1263001706,0.1190678057,0.09463489677,0.07715519429
514,G2280433,1561194,Social media,0.08619635517,0.07864480512,0.1641959891,0.09898241161,0.08771939614,0.08974597164,0.07313827992,0.06294850847
515,G2280433,1561194,Summer Break,0.2238462603,0.1161477242,0.1233024903,0.1236960305,0.1088269152,0.1040126334,0.09286426306,0.08417737457
516,G2280433,1561194,Self Recommnedation,0.1479584464,0.2248986546,0.1430548855,0.1538091282,0.1354928054,0.1341492962,0.09171548228,0.09052833865
517,G2284355,1565001,Summer Break,0.1781036774,0.1118839358,0.1210512718,0.1091600093,0.1043097044,0.09963699067,0.07191337012,0.059496835
518,G2284355,1565001,Self Recommnedation,0.1180199074,0.2504550392,0.1112527783,0.099626003,0.1256179139,0.1144722905,0.07697440915,0.05939995461
519,G2284355,1565001,Social media,0.1026475893,0.09858802955,0.1664444537,0.1237913262,0.1114800911,0.09743901121,0.07636687749,0.05252184698
520,G2339130,1618118,Summer Break,0.1739356625,0.09880982855,0.09072294095,0.09576984729,0.09090699769,0.08010556189,0.06482681603,0.05503070323
521,G2339130,1618118,Self Recommnedation,0.07149861784,0.1298045304,0.07079128857,0.06744821094,0.06697693837,0.07005559725,0.04081825976,0.03795586168
522,G2339130,1618118,Social media,0.0678508045,0.06739277561,0.1217835777,0.07284504362,0.07706497362,0.07617333697,0.05715123203,0.0361985307
523,G2341739,1620619,Summer Break,0.01829348409,0.007090267862,0.005979574865,0.008939034426,0.00551885224,0.004812761546,0.005537045502,0.002792218751
524,G2341739,1620619,Self Recommnedation,0.02123311617,0.05597470231,0.02184421379,0.01783950583,0.01799547079,0.01125162403,0.01309472983,0.009941257673
525,G2341739,1620619,Social media,0.03170012735,0.03627659689,0.04356660056,0.04513997778,0.07853725225,0.06674950405,0.05125297977,0.02247075288
526,G2382279,1659374,Summer Break,0.2364855147,0.1373797865,0.1227487999,0.1128905572,0.1112255114,0.1164406183,0.07746473481,0.06256645893
527,G2382279,1659374,Self Recommnedation,0.1458803559,0.2447469748,0.1231112472,0.114236539,0.106048883,0.1172492716,0.07107876548,0.05637128597
528,G2382279,1659374,Social media,0.0874459982,0.08045634659,0.1522082026,0.09579820479,0.09798005248,0.09438975911,0.07018852122,0.04303266736
529,G2496598,1747247,Summer Break,0.002277061166,0.00482728577,0.005149876673,0.003805105417,0.006853753553,0.006577326551,0.009158411561,0.00239877905
