no,username,testId,topic,Wishlist,About Me,School Supplies,Things To Do,Best Friend,CITY_TOWN,WEATHER,FAMILY,CELEBRATIONS,
32,K2607189,1841498,Wishlist,0.163407498287741,0.024624267167520232,0.008743201842049731,0.006975250697962549,0.0069958281134296935,0.031651394067317776,0.018969690767329163,0.011591815870767255,0.017130660203982073,
33,K2607189,1841498,School Supplies,0.027331689296730736,0.05368859519332727,0.17725049397849924,0.001605368800891249,0.01171968209646429,0.04414851592461026,0.019972006136010953,0.03648941628973171,0.016704675066149272,
34,K2754060,1966632,Best Friend,0.005871515194507212,0.0316243313165987,0.005725556824965556,0.028873128250142533,0.18268425280934286,0.04944733369537084,0.06335407369296939,0.04670129409131352,0.06377105208766971,
35,K2754060,1966632,About Me,0.026256448560693008,0.20026027966114093,0.019468730102574074,0.0433142883882696,0.025160454916595035,0.04176755632375814,0.054849119041650574,0.11364987894240061,0.05238547733977288,
36,K2754060,1966632,Things To Do,0.023518463582345137,0.06256715721284001,0.00968683943444393,0.2927560590997081,0.024684751618130593,0.06741219735638683,0.08408448516884694,0.06474197047673876,0.07334917401409749,
37,L2365401,1642913,About Me,0.012591764048174671,0.1534377548323486,0.005458222795361255,0.021347161054727632,0.030427219615555823,0.04434764552542526,0.03904904497379743,0.09019535048067771,0.04634916379683938,
38,L2365401,1642913,School Supplies,0.0,0.00813424440619224,0.1849174354761282,0.0,0.0022944198109127057,0.017114992812981126,0.0008644129217351219,0.0026440829481624182,0.0,
39,L2365401,1642913,Wishlist,0.14214978237866427,0.004426341004296168,0.01154808245579615,0.0022283989766332868,0.0020334990607555133,0.005852859900409877,0.0009623558320724723,0.007707796308858647,0.0009848718578122642,
40,M2126970,1413708,Things To Do,0.03440450518176241,0.0946505366299184,0.008551737152617575,0.35385545341634617,0.05859194383398672,0.1095870350385321,0.14702597374642523,0.08662990262598551,0.10354286211752566,
41,M2126970,1413708,Best Friend,0.011388778239776654,0.06499018906171637,0.009014928494864948,0.032157560258373824,0.39547474195841004,0.0872585057397639,0.09022992134028983,0.12028132260778283,0.0916249551329748,
42,M2126970,1413708,About Me,0.019826565190682023,0.2787458804703026,0.009034010060660505,0.1121210784879426,0.061204263781862694,0.07581733212959516,0.12346581846047214,0.10850011924853933,0.0875928940210706,
43,M2247538,1530414,Wishlist,0.20272804181244175,0.025191760503704197,0.016635523973097522,0.010205728684903555,0.004391193820456935,0.06374423098575938,0.06019545477704037,0.015457961750846934,0.022494646392949312,
44,M2247538,1530414,About Me,0.01078680241618822,0.15701719932863223,0.012083053182100704,0.0065712120599056775,0.027127681207250808,0.026580720266917306,0.006220047254311294,0.06612451047590265,0.003509937239700402,
45,M2247538,1530414,School Supplies,0.03464349170088486,0.021752449821609447,0.18481364176448634,0.011151134689883562,0.004797971340716901,0.053122039908189506,0.062807442788646,0.013468446564616416,0.021037237072358394,
46,N2196111,1480932,Wishlist,0.2846981360363914,0.009671718776933262,0.0012912185446250775,0.004458631330612282,0.01584893697033437,0.026289623268330953,0.006393001276886003,0.015302294525775344,0.012146614815285074,
47,N2196111,1480932,About Me,0.0158814564488397,0.18081681438275626,0.021488817797414503,0.012710011342763804,0.029480570833824854,0.04188578745191204,0.03897097268073825,0.0844733833258266,0.04525010478074626,
48,N2196111,1480932,School Supplies,0.005662394927199238,0.012096409049813298,0.2996039051798056,0.0011655642983575607,0.00784761586588403,0.028727855792341356,0.004597000061382811,0.015826265117648387,0.004482305192509695,
49,N2341802,1620683,Things To Do,0.0381562223287361,0.026149564218712913,0.06617797457028067,0.047888122781174144,0.014566579521588009,0.04337018841115791,0.0,0.0037180341535175774,0.0,
50,N2341802,1620683,Best Friend,0.0381562223287361,0.026149564218712913,0.06617797457028067,0.047888122781174144,0.014566579521588009,0.04337018841115791,0.0,0.0037180341535175774,0.0,
51,N2341802,1620683,About Me,0.02545083469807172,0.17322977561920241,0.011776942157130415,0.0521462748505336,0.020381869148210743,0.03727759639986873,0.06492950545749739,0.0416952385882359,0.02934145622761041,
52,N2686425,1910822,About Me,0.02308167008409736,0.21982226636950408,0.015141554329979644,0.020916424038588698,0.030914271517711353,0.07421013078419059,0.07664658590860411,0.07864341331752332,0.06427702915972867,
53,N2686425,1910822,School Supplies,0.018822370723890754,0.004921049303713519,0.2648312306143911,0.002436846846564419,0.0022237156925912762,0.004707543665278154,0.002090873794254291,0.015394516777167393,0.00347520533840308,
54,N2686425,1910822,Wishlist,0.0381562223287361,0.026149564218712913,0.06617797457028067,0.047888122781174144,0.014566579521588009,0.04337018841115791,0.0,0.0037180341535175774,0.0,
55,P2126713,1413487,About Me,0.010754095228600264,0.10889356481273335,0.010423062140802606,0.037922636688881455,0.022016046891368123,0.021822040846073223,0.030779765305954804,0.029257518047514513,0.015413388525157438,
56,P2126713,1413487,Things To Do,0.011710316046933122,0.01673386072556406,0.007894198734875407,0.16149896606277475,0.021310539395670132,0.026095243857749,0.004250621135859481,0.01699330748351546,0.0028221968556681864,
57,P2126713,1413487,Best Friend,0.02041220623174694,0.015149960613955848,0.0016054862866463602,0.0072518554649545165,0.20238145606789926,0.036269730898481484,0.004064284463073497,0.025046625522714708,0.003971765368249477,
58,P2310281,1589832,Things To Do,0.018949493171399705,0.05450730109857415,0.004911863130230187,0.12905252104133202,0.03612608200437733,0.028288119623648682,0.04145775121923305,0.03610092439052575,0.02555742565929264,
59,P2310281,1589832,About Me,0.019985367828958926,0.1662581143158651,0.007412644960786396,0.026542888020295023,0.04631149955396218,0.022690822485260616,0.038294991640251186,0.03184749706733284,0.023513532631985447,
60,P2310281,1589832,Best Friend,0.02880627655236802,0.08589534324750318,0.00584152410145382,0.04153193002074848,0.227683254748912,0.03471925298434495,0.05486547946528969,0.04022839131189711,0.03207394939079808,
61,P2365297,1642809,School Supplies,0.0,0.0,0.028250956844940233,0.0,0.0,0.0,0.0,0.0,0.0,
62,P2365297,1642809,Wishlist,0.032577297730086656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
63,P2365297,1642809,About Me,0.0381562223287361,0.026149564218712913,0.06617797457028067,0.047888122781174144,0.014566579521588009,0.04337018841115791,0.0,0.0037180341535175774,0.0,
64,P2445780,1722513,Wishlist,0.07979775663744097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
65,P2445780,1722513,About Me,0.001794141235747313,0.07065251508592979,0.008311056444778694,0.0030023257209621087,0.005479473467433085,0.012477346145897615,0.0021384949012385607,0.011069062845619128,0.0006634597622704115,
66,P2445780,1722513,School Supplies,0.002860162059274428,0.008820683520566466,0.11220973465231576,0.004786210776267438,0.008735199773626003,0.007946881752560595,0.0020669718045859035,0.009475836585660528,0.0010576661424933226,
67,Q2195895,1480716,Wishlist,0.10059264325943146,0.01453225168824264,0.014145183256500523,0.0,0.0,0.03131248175783499,0.007662098686580288,0.006993444846461938,0.00723818502314157,
68,Q2195895,1480716,About Me,0.03610990327650848,0.10311317711666232,0.03131442416101508,0.0,0.018380498050439842,0.05776597337756187,0.04349296204903481,0.04926090258825968,0.04896161294831948,
69,Q2195895,1480716,School Supplies,0.013637436635348653,0.0,0.10543304538317577,0.0,0.0,0.0,0.0,0.0,0.0,
70,Q2242109,1524601,About Me,0.025065051231241274,0.23730036725324777,0.010832246328211476,0.07620420416906656,0.029434144683521877,0.058833877758889805,0.08741546487438762,0.08739489464310937,0.05813707041259361,
71,Q2242109,1524601,School Supplies,0.004334232556538941,0.0,0.17208704422054863,0.0,0.0,0.0,0.0,0.0,0.0,
72,Q2242109,1524601,Wishlist,0.2707630786503653,0.03155743270759662,0.02569863670742417,0.00688569869291448,0.006131040951150752,0.03546510653114491,0.01745430810493639,0.021638891398785776,0.020768249821636102,
73,Q2363304,1640912,About Me,0.026713604964769135,0.2709377182372165,0.01561304209356076,0.0591214924075174,0.04513721907575725,0.0804250698810472,0.1157040641446773,0.07997798116318428,0.07126751050015466,
74,Q2363304,1640912,Best Friend,0.01259728283374368,0.015044474991211886,0.007430975203247047,0.014784908073677433,0.26766352232175816,0.028637618318548632,0.0049651616392452184,0.016354864518802796,0.002258686113355235,
75,Q2363304,1640912,Things To Do,0.018220138550786125,0.03773247916847199,0.008714576902454505,0.3205181729387083,0.028953031741186692,0.08452042290730523,0.08192982974600446,0.03598862127368062,0.08750839326051282,
76,Q2599699,1834044,About Me,0.022338234539744563,0.2908602901131405,0.024042967573589775,0.056621026422383196,0.03762434791755031,0.07968103146413326,0.09660724589914432,0.09634008271142885,0.08110069346813908,
77,Q2599699,1834044,School Supplies,0.007733243127702323,0.04725694567502596,0.19683001284817037,0.014414671041572073,0.012613897188470655,0.025068553908010653,0.02167848069808702,0.05015105638631752,0.011184276411047063,
78,Q2599699,1834044,Wishlist,0.1665440027013378,0.012881942455907795,0.024980266791488244,0.0,0.0017135734095222372,0.012610833381782923,0.007874409456863114,0.01078964939907137,0.00456458349525258,
79,R2128864,1415571,Best Friend,0.008309342522038634,0.0629126147618568,0.009816908785114707,0.048774148415302164,0.4285071260824628,0.04703467170171602,0.046295572367406876,0.07182164227290111,0.033135095700975406,
80,R2128864,1415571,About Me,0.021055383556959267,0.21729833921556843,0.008266391578802,0.08280059958139108,0.05970996637162515,0.038951061037982626,0.07255006202339645,0.046397929870393026,0.035453867704603834,
81,R2128864,1415571,Things To Do,0.016397480267411946,0.09845630738954039,0.008783044672536836,0.33813126047685405,0.03522374131587889,0.05722653346003342,0.10522742262323152,0.03354605770853823,0.04858045741332788,
82,R2185981,1470990,Wishlist,0.2225245542729566,0.0573107279859421,0.012306065933622356,0.04394598745541255,0.0185292675504199,0.03287666341950907,0.04709633113539507,0.02066099631642472,0.041028614331288786,
83,R2185981,1470990,About Me,0.010707226772264919,0.18837828026213438,0.015168047662081525,0.08638112733632901,0.029329316467601348,0.03366561743641883,0.07398571544767385,0.03760351125509881,0.04270815101036203,
84,R2185981,1470990,School Supplies,0.0381562223287361,0.026149564218712913,0.06617797457028067,0.047888122781174144,0.014566579521588009,0.04337018841115791,0.0,0.0037180341535175774,0.0,
85,R2391182,1668029,About Me,0.037015921827916014,0.306773321926385,0.03120023742062876,0.06128103746896047,0.0452003330802429,0.10771151118295348,0.11789205024141078,0.0905550823944089,0.11618797382229244,
86,R2391182,1668029,School Supplies,0.02766634677445292,0.04467538094808458,0.4937400490250662,0.02137047969714182,0.022164987672687493,0.060046504980220225,0.05255175951778332,0.02731508796237819,0.05432653681450229,
87,R2391182,1668029,Wishlist,0.28443024455956445,0.011975668127243301,0.00222916470746922,0.003400151506324594,0.012457680558194576,0.014868688991661522,0.004346341871509313,0.00704132521211427,0.002048920517268789,
88,R2403592,1679009,About Me,0.03673710271324365,0.15601198123648152,0.004698789666230791,0.09976553505565347,0.026095972229870878,0.04464042771605864,0.1284257964970141,0.03008655168789167,0.04516538918199703,
89,R2403592,1679009,Things To Do,0.013322388374123983,0.08804825202093478,0.0029818879492549584,0.20356386161960657,0.02489022365790542,0.02288448552720055,0.0777334402722186,0.023402892606723444,0.030566832714103962,
90,R2403592,1679009,Best Friend,0.0072695000291752515,0.004981998904741952,0.0,0.0,0.057506011084671654,0.008459694161454341,0.0,0.005666860656090722,0.0,
91,R2724169,1941964,Wishlist,0.47858914913852535,0.06061168978481798,0.023899633991356327,0.04529220728499157,0.026024312568850072,0.09658282621117315,0.11854875729798575,0.04922519483331991,0.06517845468749198,
92,R2724169,1941964,About Me,0.05486873836024171,0.36451032946191886,0.029644821597786423,0.0692080893945925,0.05624345967295295,0.12230948402240195,0.13321256146659255,0.1545003679083255,0.11375043864251597,
93,R2724169,1941964,School Supplies,0.01736207867615276,0.013595578728645006,0.45372115515633277,0.004976783154444786,0.003422817908905631,0.01763417481384339,0.009219372242186108,0.006127519876232333,0.02205632510990447,
94,S2062106,1352749,Things To Do,0.0381562223287361,0.026149564218712913,0.06617797457028067,0.047888122781174144,0.014566579521588009,0.04337018841115791,0.0,0.0037180341535175774,0.0,
95,S2130424,1417092,About Me,0.02169217240021567,0.19645174277110639,0.008541539636663719,0.020971904934301018,0.036129310946803925,0.03758470431630252,0.049656902858202144,0.07260744887762577,0.03284464690192315,
96,S2130424,1417092,Things To Do,0.010867111297885703,0.049340249419157024,0.004192419941174684,0.2900832317002371,0.017078522707224486,0.01833733589644855,0.04306171423493055,0.023294669142510518,0.021531548540261628,
97,S2130424,1417092,Best Friend,0.0074932238019207575,0.06583059006546244,0.006039828566499102,0.01819382203996491,0.2477173131546642,0.06774856760837474,0.06526983748779362,0.07934188270259845,0.040451868021781946,
98,S2572936,1808501,School Supplies,0.0381562223287361,0.026149564218712913,0.06617797457028067,0.047888122781174144,0.014566579521588009,0.04337018841115791,0.0,0.0037180341535175774,0.0,
99,T2129422,1416131,Best Friend,0.017716940431399594,0.06545819403709839,0.005493565866500154,0.0895408632526115,0.2928449997629927,0.07331391776288795,0.07388777050496736,0.06011262000589673,0.06264844435547187,
100,T2129422,1416131,About Me,0.0116973918913866,0.18791849372883784,0.007586925705429559,0.038430546992094444,0.04156775634207647,0.042045453408567274,0.05539171574069125,0.0546495338711504,0.03585558065291719,
101,T2129422,1416131,Things To Do,0.015494254615020322,0.06711668622531335,0.0017559577683505744,0.3044902671995853,0.06325266352187536,0.04564368679168639,0.0545596908247665,0.016154977419342284,0.019982284945108987,
102,T2445801,1722534,About Me,0.011183598835877415,0.1705011855581694,0.00840882773054937,0.015002888020796822,0.032905583330284184,0.04385034114819168,0.04892251734195555,0.08659539744295869,0.05445710202996075,
103,T2445801,1722534,School Supplies,0.0381562223287361,0.026149564218712913,0.06617797457028067,0.047888122781174144,0.014566579521588009,0.04337018841115791,0.0,0.0037180341535175774,0.0,
104,T2445801,1722534,Wishlist,0.20998180485428014,0.02931245527729487,0.001093299090444444,0.024851651023726978,0.0058909866496775695,0.01394998722729953,0.020203045328829557,0.016413882898455936,0.01674586267416264,
105,U2215035,1499102,Wishlist,0.15080589266817196,0.022586501917211788,0.043222537194063985,0.006359455543072109,0.006528651460320123,0.010069828766980135,0.021620257359276182,0.01617936108784394,0.012521770414802794,
106,U2215035,1499102,About Me,0.012345814204585723,0.2128262620544396,0.022871924615431166,0.015548037945423875,0.0348148600869468,0.05923126337667351,0.0634650078664452,0.11066232585271271,0.062496601876766075,
107,U2215035,1499102,School Supplies,0.004994418960778914,0.009232404586179369,0.17093282153915423,0.0016132392524146717,0.0014721423492643326,0.011175891055171852,0.0031351189742771166,0.007021681675886059,0.0021389804379040108,
108,U2228777,1511783,About Me,0.0381562223287361,0.026149564218712913,0.06617797457028067,0.047888122781174144,0.014566579521588009,0.04337018841115791,0.0,0.0037180341535175774,0.0,
109,U2403424,1678840,About Me,0.016245976323766828,0.20249002631763002,0.0035209265975281764,0.06253207373285154,0.023344621460282582,0.03048235057269024,0.06495643307937511,0.060880558355495086,0.041378906329177366,
110,U2403424,1678840,Things To Do,0.007431296352383633,0.031035677602257502,0.000768335530238527,0.24586782399583565,0.019789902747445468,0.012704953109081943,0.02777467708165575,0.011217313938358849,0.012262437118857848,
111,U2403424,1678840,Best Friend,0.0,0.0103016655295031,0.03476123496060048,0.0,0.03920958005713155,0.02024978947633545,0.0,0.0039059357631051686,0.0,
112,V2292297,1572364,About Me,0.020716250690412677,0.19127090536536878,0.018488914443762546,0.02494882079633518,0.03788352091126572,0.06548579989559238,0.05178908618795779,0.10880329849222267,0.059061186016840565,
113,V2292297,1572364,School Supplies,0.011911119494663325,0.04630221909903974,0.17489267006811432,0.013741001915285834,0.02426797372250785,0.029742653486519083,0.030142926894684906,0.048576210655556284,0.030080783551644907,
114,V2292297,1572364,Wishlist,0.2138106728661567,0.027681801076449526,0.0039430860112890445,0.007357339271524032,0.005479809053222722,0.02982883510422947,0.03642552159924811,0.03011462988299001,0.024515525454849266,
115,V2732462,1948503,About Me,0.06015428768477595,0.2222387473556308,0.007294440765515166,0.0849774012954695,0.036701296740151164,0.06629541633515905,0.12307158236116117,0.08746777285133389,0.08261400368370375,
116,V2732462,1948503,School Supplies,0.0381562223287361,0.026149564218712913,0.06617797457028067,0.047888122781174144,0.014566579521588009,0.04337018841115791,0.0,0.0037180341535175774,0.0,
117,V2732462,1948503,Wishlist,0.2542598657233098,0.09020127236602522,0.006821378179609151,0.04161844061909458,0.025174642744720296,0.05396956914950588,0.08401159911486682,0.06663578716594404,0.0626429814969082,
118,W2186138,1471146,About Me,0.010466861402760942,0.15203073857757915,0.011422837926354061,0.00828333527061095,0.010784835611859453,0.031185643089306228,0.012971962872992715,0.013501791799921309,0.004499005589593568,
119,W2186138,1471146,School Supplies,0.004190795942656154,0.006792325626871531,0.2270370284509503,0.0,0.0,0.007409825476714868,0.002271442196121764,0.013058812501836034,0.0030928126168755974,
120,W2186138,1471146,Wishlist,0.1218930866929127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
121,W2402229,1677823,About Me,0.018117406569760727,0.2653854255915984,0.012549055559216173,0.10798904430451776,0.034954063160892855,0.06850110282227978,0.09896544083447383,0.091450469671615,0.09497274149193458,
122,W2402229,1677823,Things To Do,0.01798653385225358,0.0948957978896747,0.01377877480648251,0.3641191231723252,0.043228310595453005,0.0687102436339681,0.09794353494308831,0.08649095865708263,0.08987905104765292,
123,W2402229,1677823,Best Friend,0.009893998249447603,0.06440383898523457,0.018255785481268178,0.06073815495817605,0.28803901219651096,0.053374905969490516,0.07352869718122387,0.06866184176093337,0.056307496825938885,
124,X2572951,1808516,About Me,0.034389430751072925,0.24241885305342806,0.016281305434017006,0.07131959635591313,0.05465881229972131,0.09200053501667212,0.12202260282221504,0.10988511958296762,0.08400848732468737,
125,X2572951,1808516,School Supplies,0.005080210042155273,0.008202080564865327,0.18290143073347495,0.00145511897031168,0.0013278515608936541,0.018207280756911207,0.005581344110984293,0.012273042278064132,0.0019293300777680758,
126,X2572951,1808516,Wishlist,0.0381562223287361,0.026149564218712913,0.06617797457028067,0.047888122781174144,0.014566579521588009,0.04337018841115791,0.0,0.0037180341535175774,0.0,
127,Y2556512,1795431,Best Friend,0.01723864308522787,0.04461351271617333,0.013311311733998975,0.015566377339983459,0.24916959793092422,0.05814157496299362,0.050439766904904114,0.07087672088920192,0.05077267758459578,
128,Y2556512,1795431,About Me,0.009701339857135945,0.18298552659468223,0.007541138761370206,0.06937610670720215,0.033433748476857296,0.028417319773782746,0.05284255244396146,0.05350997782397501,0.02544106947682728,
129,Y2556512,1795431,Things To Do,0.01152306485651192,0.06545513796026424,0.0031757486887012062,0.27039028651637487,0.038757024648340827,0.03396057340872984,0.08629730445091004,0.022165716928444622,0.031213274147102538,
130,Y2744833,1959012,About Me,0.0381562223287361,0.026149564218712913,0.06617797457028067,0.047888122781174144,0.014566579521588009,0.04337018841115791,0.0,0.0037180341535175774,0.0,
131,Y2744833,1959012,Things To Do,0.0381562223287361,0.026149564218712913,0.06617797457028067,0.047888122781174144,0.014566579521588009,0.04337018841115791,0.0,0.0037180341535175774,0.0,
132,Y2744833,1959012,Best Friend,0.018087144439118217,0.03280006292558912,0.00545809535900956,0.024699799244125745,0.17148773200146236,0.06078063804921667,0.08522786730794875,0.03790665440542354,0.04210667211128519,
133,Z2686461,1910858,About Me,0.02103901761218233,0.15070614500944654,0.007438336682121434,0.021346110054566464,0.02337322042796907,0.02901710152150543,0.04250483228954906,0.07171653629879839,0.03152593502651634,
134,Z2686461,1910858,School Supplies,0.016808597753381033,0.0067388329853236605,0.20762883702495313,0.0013895271603131993,0.0012679965324971327,0.012938979074680486,0.004143815326387081,0.02011494387633437,0.00972644391093978,
135,Z2686461,1910858,Wishlist,0.20899393149673845,0.021276746019830022,0.012693607728849383,0.007817178584494225,0.006917507872432111,0.023676277641242797,0.01837673035914894,0.009474874285565945,0.024613171404869138,
136,A3243960,2425634,CITY_TOWN,0.0381562223287361,0.026149564218712913,0.06617797457028067,0.047888122781174144,0.014566579521588009,0.04337018841115791,0.0,0.0037180341535175774,0.0,
137,A3243960,2425634,WEATHER,0.01744723402147872,0.04673952450219673,0.00427876286271691,0.03124784268664676,0.019750118911187844,0.04290575628126779,0.11247658837623602,0.07081889814618263,0.05561447157249029,
138,A3243960,2425634,FAMILY,0.00713867921964277,0.050887527326885895,0.002476185194053256,0.016477397283419012,0.010312281497818482,0.023178170775472264,0.03136278177587913,0.16732145620487845,0.045682572896492565,
139,C2979366,2178300,CITY_TOWN,0.016275593906354656,0.04342918040203776,0.005121992871802486,0.020947422309355566,0.022300351990496656,0.11775842179709584,0.07195012702751774,0.042511141333099856,0.04004072998116698,
140,C2979366,2178300,WEATHER,0.028876513673588868,0.1003483875438963,0.009494661045216792,0.0828279930467439,0.031051940586623573,0.0974219257105115,0.2730361944226065,0.061386645448880124,0.07699859441940718,
141,C2979366,2178300,FAMILY,0.029345471727121396,0.130074772023493,0.021316512480687506,0.05968481650883793,0.09344355143569524,0.09659752924475053,0.11490794973564111,0.3285922102933119,0.07073802952559995,
142,C2987553,2186102,CELEBRATIONS,0.019689996888769278,0.08118410348325693,0.0032013393789074905,0.052243826317270974,0.030704846660940133,0.044465056583761584,0.08854154839142504,0.06018686821973806,0.1376108782842341,
143,C2987553,2186102,CITY_TOWN,0.00649488230783786,0.03659202654464182,0.005825381085494442,0.010868932587089715,0.018128037863068748,0.08180834522337688,0.032255620805596345,0.06726230704582327,0.03437641398489073,
144,C2987553,2186102,WEATHER,0.017682192071550133,0.058866554731180326,0.005377365618901815,0.06903481156193561,0.02233674247707114,0.057205850205008686,0.12556065233627803,0.03384491417169466,0.048418378167906104,
145,D3082747,2277106,CELEBRATIONS,0.013875216480047557,0.06869731733205185,0.005706261400971503,0.03272941747599821,0.03640329113302947,0.055594063195038915,0.07706365124346619,0.09727934342544653,0.3011801709154294,
146,D3082747,2277106,CITY_TOWN,0.013646907304904926,0.051448298905826625,0.013225139617215319,0.020037299093964962,0.058795898996281834,0.2235337029076484,0.07220170178968573,0.07063832286397602,0.06460047618328348,
147,D3082747,2277106,WEATHER,0.021092872042120507,0.06729339166001044,0.007496635027316288,0.03907411109117184,0.03898883175407538,0.04826882829403677,0.12889053208496382,0.06276991651906436,0.056836570312399595,
