no,testId,topic,distIMF,distIMM,distISE,distINE,expected
6813,2550332,POP_CULTURE,0.06076599764777188,0.06214633364966665,0.05477990899397631,0.03307846811418857,I-MM
6814,2550332,TRAVEL,0.052037468777365405,0.050064610266502316,0.05798028236628834,0.03135563307185248,I-SE
6815,2552687,DIRECTIONS,0.08706732676715682,0.09281369016332736,0.09845075555169705,0.04770017999077433,I-SE
6816,2552687,ANIMALS,0.11150577023006128,0.10625024982165404,0.10746657301108836,0.05346182526211958,I-SE
6817,2552687,COMMUNICATIONS,0.09224899164491954,0.09133259735886827,0.10191755844867156,0.04747323194990313,I-SE
6818,2554670,THEATER,0.15092935534072233,0.14756307251077685,0.1419522221489021,0.07563615749958727,I-MF
6819,2554670,POP_CULTURE,0.13176969462857518,0.12403697869546523,0.11172798722159706,0.06157969873640675,I-MF
6820,2554670,TRAVEL,0.136438756424828,0.12591827567762665,0.12335802550455702,0.07654304507703767,I-MF
6821,2554687,TRAVEL,0.13133653691303,0.11289844631019047,0.10923506019302748,0.05896278238569571,I-MF
6822,2554687,POP_CULTURE,0.1094115016653164,0.09316286763744482,0.08679186642310666,0.04605530632527574,I-MF
6823,2554687,THEATER,0.14022762161108177,0.13297943699679698,0.128836492555576,0.08177594489435734,I-MF
6824,2625237,ANIMALS,0.08543918934323519,0.07634235835374284,0.05915006373755389,0.030613422188486512,I-MM
6825,2625237,DIRECTIONS,0.09169679801477423,0.0729832946016698,0.07021364256167227,0.04641185632568366,I-MF
6826,2625237,COMMUNICATIONS,0.08204656576733639,0.06425864725623862,0.06097602985583222,0.046670793727855625,I-MF
6827,2470660,COMMUNICATIONS,0.09755450721810326,0.09529775756969999,0.08137016698810971,0.04282301172660536,I-MF
6828,2470660,ANIMALS,0.07018658111174429,0.06043029636003559,0.05193960139589891,0.029736304060155924,I-MF
6829,2470660,POP_CULTURE,0.09544928729580161,0.10026138885136938,0.08203595653874994,0.042452526104842445,I-MM
6830,2472982,THEATER,0.10529662636952644,0.1000864263181962,0.09261840803655959,0.05294392746228968,I-MM
6831,2472982,TRAVEL,0.0998930169236189,0.07796737219485203,0.07164230372747571,0.03699543115405377,I-MF
6832,2472982,POP_CULTURE,0.08415795869156595,0.07271646731334024,0.057394455723818245,0.0279551742061218,I-MM
6833,2478388,THEATER,0.08441844568128294,0.06641911221563199,0.061015500424598385,0.03428696856672286,I-MF
6834,2478388,POP_CULTURE,0.09999396623634446,0.09031316704758773,0.08613930215677432,0.04781098744449385,I-MF
6835,2478388,TRAVEL,0.14527672723241689,0.11858703875435825,0.11179846480903641,0.06222544989742716,I-MF
6836,2478500,TRAVEL,0.06785090458368792,0.06636975180425748,0.08370350473496518,0.0431160673233208,I-SE
6837,2478500,POP_CULTURE,0.064489546615792,0.06949561580542703,0.06862386091994037,0.039643633132532434,I-MF
6838,2478500,THEATER,0.06018055441562965,0.06701387436013526,0.06461025251708827,0.037458763162343936,I-MM
6839,2478547,ANIMALS,0.0,0.0,0.0,0.0,I-NE
6840,2478547,COMMUNICATIONS,0.0,0.0,0.0,0.0,I-NE
6841,2478547,POP_CULTURE,0.0,0.0,0.0,0.0,I-NE
6842,2479088,POP_CULTURE,0.03685530238768156,0.04464511630115409,0.047726247698737206,0.04871319941376331,I-NE
6843,2479088,COMMUNICATIONS,0.03249112694541768,0.041714095041143276,0.04851489067397186,0.06907361809287421,I-NE
6844,2479088,ANIMALS,0.059738067291631544,0.06651839428285886,0.07761893856747647,0.0621330833854725,I-SE
6845,2479148,ANIMALS,0.03174355721471477,0.041792085144297136,0.05404151751391694,0.029633039601316115,I-SE
6846,2479148,COMMUNICATIONS,0.04578080855136566,0.04933065229143842,0.05331428183092742,0.04585553964528268,I-NE
6847,2479148,POP_CULTURE,0.046137321844673555,0.05768799033059237,0.06402914759332962,0.05438889730645303,I-NE
6848,2479160,POP_CULTURE,0.025308284094381503,0.027247508487311993,0.03019601738470904,0.05644871541365899,I-NE
6849,2479160,COMMUNICATIONS,0.013298268434739347,0.014787604957737269,0.021802105121511723,0.10617493030770028,I-NE
6850,2479160,ANIMALS,0.041356401400907086,0.047925442253819873,0.05402326844494065,0.04807490899563334,I-SE
6851,2479164,ANIMALS,0.04291468814890771,0.04368281658590398,0.04524984647598222,0.04229112444297364,I-NE
6852,2479164,COMMUNICATIONS,0.06239343253921959,0.06958804726651278,0.07708691957094825,0.04297687708782367,I-SE
6853,2479164,POP_CULTURE,0.04518753558038391,0.045748261443987484,0.0440505748141705,0.032932680675511916,I-NE
6854,2479321,POP_CULTURE,0.09506738100526213,0.0965066809042604,0.0866298766552786,0.044906010092549686,I-MM
6855,2479321,COMMUNICATIONS,0.13736697884221966,0.13015289439289116,0.11962512670204764,0.07320319076382045,I-MF
6856,2479321,ANIMALS,0.05752024020874008,0.06009880823009969,0.05100821431605533,0.03631895041504241,I-MM
6857,2479545,THEATER,0.0,0.000291600459892827,0.0006275968362882779,0.07904383140007393,I-NE
6858,2479545,POP_CULTURE,0.0,0.000291600459892827,0.0006275968362882779,0.07904383140007393,I-NE
6859,2479545,TRAVEL,0.0,0.000291600459892827,0.0006275968362882779,0.07904383140007393,I-NE
6860,2480417,COMMUNICATIONS,0.0009859924356735161,0.002593023345916839,0.007250649152824015,0.1608528896512036,I-NE
6861,2480417,ANIMALS,0.0009859924356735161,0.002593023345916839,0.007250649152824015,0.1608528896512036,I-NE
6862,2480417,POP_CULTURE,0.0009859924356735161,0.002593023345916839,0.007250649152824015,0.1608528896512036,I-NE
6863,2480493,POP_CULTURE,0.0,0.0,0.00044878087065674735,0.1524900678865442,I-NE
6864,2480493,COMMUNICATIONS,0.0,0.0,0.00044878087065674735,0.1524900678865442,I-NE
6865,2480493,ANIMALS,0.0,0.0,0.00044878087065674735,0.1524900678865442,I-NE
6866,2480782,ANIMALS,0.05701978685666316,0.07167055205610864,0.07168072596943934,0.050917680721180664,I-NE
6867,2480782,COMMUNICATIONS,0.057924686371488586,0.062107078016058886,0.060930764166863646,0.041456113589520165,I-NE
6868,2480782,POP_CULTURE,0.06033834029726377,0.06294766383119615,0.0584851054078397,0.049475953142352334,I-NE
6869,2480882,POP_CULTURE,0.044517216477684154,0.051343205861964496,0.05741350440844888,0.03523892480669733,I-SE
6870,2480882,COMMUNICATIONS,0.0514501908988398,0.0625659212440862,0.07277333354337198,0.041272372998934825,I-SE
