no,testId,topic,distIMF,distIMM,distISE,distINE,expected
20043,2107412,TRAVEL,0.07956452900553884,0.08728680205949313,0.09912437878061384,0.060431454220236,I-SE
20044,2107412,POP_CULTURE,0.13045471566973438,0.14155377226835336,0.15053995124355268,0.09207818251975675,I-SE
20045,2109317,TRAVEL,0.09154775030678138,0.08435116641417396,0.07970119720894187,0.048645366043240476,I-MF
20046,2109317,POP_CULTURE,0.10070019046648518,0.08409550763113258,0.07607141069907591,0.045168250132441023,I-MF
20047,2109317,THEATER,0.10348710501021817,0.09265299211155627,0.09474935606331635,0.06827288561477661,I-MF
20048,2109459,POP_CULTURE,0.130052160912251,0.12956725675140726,0.12287535120174022,0.0760103584139696,I-MM
20049,2109459,THEATER,0.06761425584961309,0.06919969557730098,0.06479957639163617,0.037664208517394715,I-MM
20050,2109459,TRAVEL,0.07390646006942718,0.07747905554981555,0.075293610663485,0.0477457567737836,I-MM
20051,2114431,ANIMALS,0.09991739176078832,0.09129902553875666,0.0879468920122447,0.046937617165171176,I-MF
20052,2114431,COMMUNICATIONS,0.07058093006291721,0.06880947636486148,0.06862932186474947,0.038872165809114706,I-MF
20053,2114431,DIRECTIONS,0.09930599451083634,0.10062019326488472,0.10643217862575127,0.06544745141294167,I-MF
20054,2115135,ANIMALS,0.09720289975088628,0.08307746196368967,0.07932136051701186,0.03892995296323469,I-MF
20055,2115135,COMMUNICATIONS,0.0991505932794752,0.10031654575071723,0.09965219672465955,0.06110092469557655,I-MF
20056,2115135,DIRECTIONS,0.10037668705979066,0.0989817209656982,0.09656336660348228,0.05293415415806907,I-MM
20057,2126219,POP_CULTURE,0.1297875450681821,0.12062035432396692,0.10965938435228018,0.06349296657261236,I-MF
20058,2126219,THEATER,0.10762457238817141,0.10001477191051558,0.10192706688320745,0.06618259998216004,I-MF
20059,2126219,TRAVEL,0.11299990973690854,0.10736144784736448,0.11480598399042638,0.08273759847998771,I-MF
20060,2126340,POP_CULTURE,0.06760576470794064,0.07847435372696547,0.07831839894515336,0.06347384632937504,I-NE
20061,2126340,THEATER,0.07080325843541735,0.07836166902371448,0.08294820602353874,0.07637945220573905,I-NE
20062,2126340,TRAVEL,0.0,0.0,0.0,0.2052962044048691,I-NE
20063,2126415,THEATER,0.014254055308790044,0.012556539645950347,0.013340446234349627,0.015132541271294177,I-NE
20064,2126415,TRAVEL,0.01665489424085345,0.01665220270155952,0.019267616765587553,0.017817888588783196,I-NE
20065,2126415,POP_CULTURE,0.028496806523268792,0.031939579659192495,0.036665086740372374,0.02934521101776476,I-SE
20066,2133307,COMMUNICATIONS,0.02871276763486638,0.027434921292634792,0.030352690270790766,0.01679109623925869,I-SE
20067,2133307,DIRECTIONS,0.037686291679109696,0.03769397236041727,0.04546199179082423,0.025055858121152765,I-SE
20068,2133307,ANIMALS,0.07685816545148351,0.07914374415530535,0.07591992987457848,0.042165942884940216,I-MM
20069,2138068,POP_CULTURE,0.06268830171890127,0.0615264338290629,0.06536038737277262,0.04058959603204753,I-SE
20070,2138068,THEATER,0.0524887005437674,0.047825810777411354,0.044626493274781624,0.03752015070150343,I-NE
20071,2138068,TRAVEL,0.06164931693326206,0.06174852840718401,0.06630934475548371,0.0399836008846471,I-SE
20072,2142717,POP_CULTURE,0.0843752887399593,0.07645469623745833,0.0718455989858382,0.042852537973532834,I-MM
20073,2142717,ANIMALS,0.06794081538578875,0.06607375258962626,0.059084846518477556,0.030291245644733414,I-MM
20074,2142717,COMMUNICATIONS,0.08638525517212617,0.07810519824300485,0.07251055498277617,0.04051948608734103,I-MF
20075,2143138,POP_CULTURE,0.13068291538609014,0.12628451995185547,0.12546611652672807,0.07997165551017887,I-MM
20076,2143138,THEATER,0.07543521342971449,0.062118357623437134,0.07119372256629214,0.04512533105572726,I-MF
20077,2143138,TRAVEL,0.06467541625442834,0.0508606263127192,0.06116217297725878,0.03845412923212303,I-MF
20078,2157245,POP_CULTURE,0.08318440099364348,0.0771020122356867,0.07282468518021536,0.0409010498827676,I-MM
20079,2157245,COMMUNICATIONS,0.05926773829169495,0.06242965022694263,0.061243499835816985,0.04038192483434896,I-MM
20080,2157245,ANIMALS,0.054050936967687035,0.054876069636472194,0.05495801635409833,0.036801436807990064,I-SE
20081,2164353,THEATER,0.07320403170944226,0.06185005228278338,0.059889619600652796,0.04674158997338185,I-MM
20082,2164353,TRAVEL,0.05289839717436616,0.044125264772801216,0.04180078902277683,0.024748681093770507,I-MM
20083,2164353,POP_CULTURE,0.05667287427203303,0.05031636199183477,0.05106957320043931,0.03538234961114625,I-SE
20084,2172616,POP_CULTURE,0.054367004559151645,0.061445764454219835,0.06764019712460956,0.06088235089481264,I-NE
20085,2172616,THEATER,0.0,0.0,0.0,0.2052962044048691,I-NE
20086,2172616,TRAVEL,0.0,0.0,0.0,0.2052962044048691,I-NE
20087,2174065,COMMUNICATIONS,0.08575814456734958,0.0713176204269449,0.0661213147526958,0.036397405566449804,I-MF
20088,2174065,DIRECTIONS,0.06949681363772503,0.0645504653778245,0.06744931302560908,0.037959164815549715,I-MF
20089,2174065,ANIMALS,0.08740450443054407,0.07073558526604297,0.06447355027907085,0.034423238715823375,I-MF
20090,2176026,THEATER,0.05113130855184114,0.04934061704253917,0.05286547031683456,0.04047958235647726,I-MM
20091,2176026,TRAVEL,0.06442708978771791,0.07483683333496391,0.07836176336770738,0.05238236422027555,I-MM
20092,2176026,POP_CULTURE,0.12511765114884804,0.124492910188712,0.12461090351900292,0.08038836166019747,I-MF
20093,2176358,ANIMALS,0.05832150148055874,0.06102178543731433,0.0594617677967187,0.044252422262015936,I-MM
20094,2176358,COMMUNICATIONS,0.07236258362667902,0.08020560697840091,0.08450475474431998,0.05805380713997357,I-MM
20095,2176358,POP_CULTURE,0.08530427732039646,0.09628190586872484,0.09725327959239784,0.06318422270633746,I-MM
20096,2185252,POP_CULTURE,0.10364499903859116,0.11765235756051218,0.12375990250120769,0.08411539173600065,I-MM
20097,2185252,THEATER,0.0717143667162603,0.07530714304364129,0.08240175859169326,0.053150347905734724,I-SE
20098,2185252,TRAVEL,0.09002856898836563,0.09299806050405297,0.10182815251326725,0.0638463659229149,I-SE
20099,2185982,THEATER,0.07248747088909464,0.07510196792086966,0.07989280628862146,0.060753237894338424,I-MM
20100,2185982,TRAVEL,0.0,0.0,0.0,0.2052962044048691,I-NE
20101,2185982,POP_CULTURE,0.05032992076809506,0.05783755831299408,0.06183949918727559,0.040303421301275434,I-SE
20102,2186994,ANIMALS,0.0429253486084919,0.04749592513693558,0.05129366416766199,0.045802835721580684,I-NE
20103,2186994,COMMUNICATIONS,0.04501973229268992,0.0461128508276249,0.04812887260947565,0.03804787107067611,I-NE
20104,2186994,POP_CULTURE,0.030233125066395323,0.03397665148913902,0.03503201764260903,0.04582419922081162,I-NE
20105,2189360,DIRECTIONS,0.13602647078809968,0.12332120554473909,0.12266172836132408,0.06810814414350953,I-MF
20106,2189360,ANIMALS,0.09777117270628921,0.08238625504903718,0.07589269234199503,0.037859325488498824,I-MF
20107,2189360,COMMUNICATIONS,0.09857639780072461,0.08116609999750472,0.07444785397698196,0.03905796910835932,I-MF
20108,2189527,ANIMALS,0.1295161323461377,0.11006246842769904,0.09948823972053797,0.05349730993698409,I-MF
20109,2189527,COMMUNICATIONS,0.1272705429506371,0.12050216779756086,0.11634405446216238,0.07403928298312065,I-MF
20110,2189527,DIRECTIONS,0.10615262197383213,0.10458259531208984,0.10561632705248869,0.06177946560035306,I-MM
20111,2189593,COMMUNICATIONS,0.11573580123619095,0.10982914013760588,0.10213326717388235,0.0693125213249394,I-MM
20112,2189593,DIRECTIONS,0.11854513336199571,0.11729398765406154,0.11586072458507224,0.0619379811695732,I-MM
20113,2189593,ANIMALS,0.11628961215085064,0.10626872531504539,0.09707536019112409,0.051967189705089685,I-MM
20114,2210912,POP_CULTURE,0.1010099153258077,0.11579360568073564,0.11858936434870579,0.07528055181495663,I-MF
20115,2210912,THEATER,0.05584385664920316,0.05714897957872281,0.0631359001558818,0.04640582234415641,I-SE
20116,2210912,TRAVEL,0.042552257945759835,0.04362558161417919,0.045975100341212195,0.032404447740858586,I-MF
20117,2211008,POP_CULTURE,0.08861713478829847,0.0879929536331795,0.08898480348252857,0.060852551962795466,I-MF
20118,2211008,THEATER,0.09082437714750641,0.09167788470956245,0.09116501092700599,0.060603514455441654,I-MM
20119,2211008,TRAVEL,0.0948763150844042,0.09776880597477683,0.10329297690627373,0.07275532450707596,I-MM
20120,2213089,ANIMALS,0.05146412945061528,0.05229843837070658,0.04616986765593759,0.02349744342208568,I-MM
20121,2213089,COMMUNICATIONS,0.06386183787743346,0.07174027920797081,0.07020394051973088,0.04135947142125591,I-MM
20122,2213089,DIRECTIONS,0.04825657401461445,0.04661584230128027,0.047144976038306655,0.027939273067275627,I-MM
20123,2221387,ANIMALS,0.05937970609221194,0.07075564691653727,0.07912472270732285,0.07777140167896497,I-SE
20124,2221387,COMMUNICATIONS,0.10153494120159612,0.11614297500565966,0.11848945003886553,0.0939522046324406,I-NE
20125,2221387,POP_CULTURE,0.07098220655557959,0.08275448974305591,0.08579980816857159,0.07312317510082553,I-NE
20126,2224677,POP_CULTURE,0.11401205970901045,0.1103545938174322,0.11119078462896631,0.06931081035218645,I-MF
20127,2224677,THEATER,0.10471574584592416,0.09464796168295192,0.09619613891392753,0.05939419728117579,I-MF
20128,2224677,TRAVEL,0.1104631331844681,0.1051886892252982,0.10690385392399379,0.06510619465680426,I-MF
20129,2227178,POP_CULTURE,0.07099978610570842,0.062317261285721834,0.05706561940608139,0.034022274969500235,I-MM
20130,2227178,ANIMALS,0.06931091101387292,0.06447580959684196,0.06161754561424286,0.04004400896597839,I-MF
20131,2227178,COMMUNICATIONS,0.03673543572861612,0.038581205984937736,0.036951218333201016,0.02369973877177143,I-MM
